1807,目医者,目[め] 医者[いしゃ],Eye Doctor,町民の中には、目医者に通っている人も多いです。,町民[ちょうみん]の 中[なか]には、 目[め] 医者[いしゃ]に 通[かよ]っている 人[ひと]も 多[おお]いです。,Many people in this town go see the eye doctor.,True,,,,10
1808,一番目,一[いち] 番[ばん] 目[め],First Thing,今回のテストで、私はクラスで一番目だった。,今回[こんかい]のテストで、 私[わたし]はクラスで 一[いち] 番[ばん] 目[め]だった。,"In this test, I was first in my class.",True,,,,10
1809,高さ,高[たか]さ,Height,あのアパートの高さは三十メートルです。,あのアパートの 高[たか]さは 三十[さんじゅう]メートルです。,The height of that apartment is thirty meters.,True,,,,9
1810,楽しみ,楽[たの]しみ,Looking Forward To,今夜のテレビ番組が楽しみです。,今夜[こんや]のテレビ 番組[ばんぐみ]が 楽[たの]しみです。,I'm looking forward to the TV program tonight.,True,,,,10
1811,〜向け,〜 向[む]け,Made For,このカレーは、日本人向けのスパイスを使ってます。,このカレーは、 日本[にっぽん] 人[にん] 向[む]けのスパイスを 使[つか]ってます。,This curry uses spices made for Japanese people.,True,,,,10
1812,研究所,研究[けんきゅう] 所[しょ],Research Institute,ここは、全国でも有名な研究所です。,ここは、 全国[ぜんこく]でも 有名[ゆうめい]な 研究[けんきゅう] 所[しょ]です。,This research institute is famous throughout the country.,True,,,,10
1813,近道,近道[ちかみち],Shortcut,この道を右に曲がった方が、近道ですよ。,この 道[みち]を 右[みぎ]に 曲[ま]がった 方[ほう]が、 近道[ちかみち]ですよ。,There's a shortcut if you turn down this road to the right.,True,,,,10
1814,助かる,助[たす]かる,To Be Helped,きっと助かるよ。平気。,きっと 助[たす]かるよ。 平気[へいき]。,I'm sure they'll be fine. It's okay.,True,,,,10
1815,楽しむ,楽[たの]しむ,To Enjoy,夏はかき氷を食べたり花火を楽しむシーズンです。,夏[なつ]は かき 氷[ごおり]を 食[た]べたり 花火[はなび]を 楽[たの]しむシーズンです。,Summer is the season to eat shaved ice and enjoy fireworks.,True,,,,10
1816,決まる,決[き]まる,To Be Decided,ねえママ、今日は何を食べるか決まるのはいつ？,ねえママ、 今日[きょう]は 何[なに]を 食[た]べるか 決[き]まるのはいつ？,"Hey mom, when will it be decided what we will eat today?",True,,,,10
1817,投げ付ける,投[な]げ 付[つ]ける,To Throw Against,人に対して小石を投げ付けるなんて、失礼だろ！,人[ひと]に 対[たい]して 小石[こいし]を 投[な]げ 付[つ]けるなんて、 失礼[しつれい]だろ！,It's rude to throw pebbles at people!,True,,,,10
1818,化かす,化[ば]かす,To Bewitch,日本では、タヌキは人間を化かす生物だと言われている。,日本[にっぽん]では、タヌキは 人間[にんげん]を 化[ば]かす 生物[せいぶつ]だと 言[い]われている。,"In Japan, raccoons are said to be creatures that bewitch humans.",True,,,,10
1819,話,話[はなし],Story,同じ話を何回されても、よく分かりません。,同[おな]じ 話[はなし]を 何[なに] 回[まわ]されても、よく 分[わ]かりません。,"No matter how many times you tell me the same story, I still don't understand.",True,,,,10
1820,向く,向[む]く,To Turn Toward	,こっちを向いてください。,こっちを 向[む]いてください。,"Turn this way, please.",True,,,,6
1821,名,名[な],Name,あの少女の名はエマだ。,あの 少女[しょうじょ]の 名[な]はエマだ。,That girl's name is Emma.,True,,,,4
1822,出会う,出会[であ]う,To Meet By Chance,この国では、日本人に出会うチャンスがあまりない。,この 国[くに]では、 日本[にっぽん] 人[にん]に 出会[であ]うチャンスがあまりない。,"In this country, there are not many opportunities to meet Japanese people.",True,,,,10
1823,白黒,白黒[しろくろ],Black And White,七十年前、テレビは白黒でした。,七十[ななじゅう] 年[ねん] 前[まえ]、テレビは 白黒[しろくろ]でした。,"Seventy years ago, TV was black and white.",True,,,,9
1824,東,東[ひがし],East,ノースカロライナはアメリカの東にあります。,ノースカロライナはアメリカの 東[ひがし]にあります。,North Carolina is located in east of the United States.,True,,,,6
1825,返す,返[かえ]す,To Return Something,今日は、父に車のお金を返す日です。,今日[きょう]は、 父[ちち]に 車[くるま]のお 金[かね]を 返[かえ]す 日[ひ]です。,Today is the day I return the car money to my father.,True,,,,9
1826,心配,心配[しんぱい],A Worry,心配しないで、平気ですよ。全て上手くいくはず。,心配[しんぱい]しないで、 平気[へいき]ですよ。 全[すべ]て 上手[うま]くいくはず。,"Don't worry, it's okay. Everything should work out.",True,,,,10
1827,里,里[さと],Hometown,あの山は、このクマの里なんです。,あの 山[やま]は、このクマの 里[さと]なんです。,That mountain is this bear's hometown.,True,,,,5
1828,里心,里心[さとごころ],Homesick,ちょっと里心がついちゃったんです。,ちょっと 里心[さとごころ]がついちゃったんです。,I’m a bit homesick.,True,,,,5
1829,求める,求[もと]める,To Want Something,社長交代を求めるメールを送りました。,社長[しゃちょう] 交代[こうたい]を 求[もと]めるメールを 送[おく]りました。,I sent an email asking for the replacement of the company president.,True,,,,10
1830,心理,心理[しんり],Mental State,母の心理が、どうしても分からない。,母[はは]の 心理[しんり]が、どうしても 分[わ]からない。,I never understand my mother's mentality.,True,,,,7
1831,私,私[わたし],I,私は、イギリス人です。,私[わたし]は、イギリス 人[にん]です。,I am English.,True,,,,6
1832,私生活,私[わたし] 生活[せいかつ],Personal Life,私生活のストレスが大きい。,私[わたし] 生活[せいかつ]のストレスが 大[おお]きい。,Stress from my private life is big.,True,,,,6
1833,私立,私立[しりつ],Private,私立の大学に入りたいです。,私立[しりつ]の 大学[だいがく]に 入[はい]りたいです。,I want to join a private university.,True,,,,6
1834,私鉄,私鉄[してつ],Private Railway,四月に私鉄の会社に入社しました。,四[よん] 月[がつ]に 私鉄[してつ]の 会社[かいしゃ]に 入社[にゅうしゃ]しました。,I joined a private railway company in April.,True,,,,10
1835,保持,保持[ほじ],Keep,高いクオリティを保持するのは工場にとって大切なことです。,高[たか]いクオリティを 保持[ほじ]するのは 工場[こうじょう]にとって 大切[たいせつ]なことです。,It is important for the factory to maintain high quality.,True,,,,9
1836,生保,生保[せいほ],Life Insurance,さっき生保のセールスマネジャーが家に来ましたよ。,さっき 生保[せいほ]のセールスマネジャーが 家[いえ]に 来[き]ましたよ。,A life insurance sales manager came home earlier.,True,,,,9
1837,保つ,保[たも]つ,To Preserve Something,体力を保つには毎日トレーニングしなくてはいけません。,体力[たいりょく]を 保[たも]つには 毎日[まいにち]トレーニングしなくてはいけません。,"To keep your physical strength, you have to train every day.",True,,,,9
1838,取る,取[と]る,To Take,一つずつ取るんですよ。,一[ひと]つずつ 取[と]るんですよ。,"You take them one at a time, okay?",True,,,,6
1839,私自身,私[わたし] 自身[じしん],Personally,私自身はコーヒーもお茶も両方のみます。,私[わたし] 自身[じしん]はコーヒーもお 茶[ちゃ]も 両方[りょうほう]のみます。,Personally I drink both coffee and tea.,True,,,,8
1840,私立大学,私立[しりつ] 大学[だいがく],Private College,私立大学に入学したいです。,私立[しりつ] 大学[だいがく]に 入学[にゅうがく]したいです。,I want to enter a private university.,True,,,,8
1841,要求,要求[ようきゅう],Demand,うちの犬は要求が多い。,うちの 犬[いぬ]は 要求[ようきゅう]が 多[おお]い。,Our dog has many demands.,True,,,,10
1842,イギリス人,イギリス 人[にん],British Person,ジェニーさんはイギリス人です。,ジェニーさんはイギリス 人[にん]です。,Jenny is British.,True,,,,3
1843,切り取る,切[き]り 取[と]る,To Cut Off,こうやってハートの形を切り取るんです。,こうやってハートの 形[かたち]を 切[き]り 取[と]るんです。,This is how we cut out the heart shape.,True,,,,7
1844,取り出す,取[と]り 出[だ]す,To Pick Out,男が、マイケルのカバンからスマホを取り出すのを見たよ。,男[おとこ]が、マイケルのカバンからスマホを 取[と]り 出[だ]すのを 見[み]たよ。,I saw a man take the smartphone out of Michael’s bag.,True,,,,7
1845,私大,私大[しだい],Private College,私大に入学したいと思っています。,私大[しだい]に 入学[にゅうがく]したいと 思[おも]っています。,I want to enroll in a private college.,True,,,,10
1846,試みる,試[こころ]みる,To Try To Do Something,今日は、やり方を試みる。,今日[きょう]は、やり 方[かた]を 試[こころ]みる。,"Today, I will try this method.",True,,,,9
1847,試食,試食[ししょく],Food Sample,先ずは何も言わないで試食してみて。,先[ま]ずは 何[なに]も 言[い]わないで 試食[ししょく]してみて。,"First, just taste it without saying anything.",True,,,,9
1848,体験,体験[たいけん],Experience,海外へ一人でバックパッキングに行ったのは、すばらしい体験でした。,海外[かいがい]へ 一人[ひとり]でバックパッキングに 行[い]ったのは、すばらしい 体験[たいけん]でした。,It was a wonderful experience to go backpacking abroad by myself.,True,,,,9
1849,受験,受験[じゅけん],Taking An Exam,大学受験のために、毎日勉強しています。,大学[だいがく] 受験[じゅけん]のために、 毎日[まいにち] 勉強[べんきょう]しています。,I study every day for university entrance exams.,True,,,,9
1850,実験,実験[じっけん],Experiment,これは科学の実験です。,これは 科学[かがく]の 実験[じっけん]です。,This is a science experiment.,True,,,,9
1851,試験,試験[しけん],Examination,あれ、JLPT試験、明日だっけ？今、思い出した。,あれ、JLPT 試験[しけん]、 明日[あす]だっけ？ 今[いま]、 思[おも]い 出[だ]した。,"Oh, is the JLPT exam tomorrow? I just remembered.",True,,,,9
1852,開始,開始[かいし],Start,イベントの開始時間は何時ですか？,イベントの 開始[かいし] 時間[じかん]は 何時[いつ]ですか？,What time does the event start?,True,,,,10
1853,発表,発表[はっぴょう],Announcement,それでは、発表します。全日本ダンス大会勝者は、田中さんです！,それでは、 発表[はっぴょう]します。 全[ぜん] 日本[にっぽん]ダンス 大会[たいかい] 勝者[しょうしゃ]は、 田中[たなか]さんです！,Now for the announcement. The winner of the All-Japan Dance Tournament is Mr. Tanaka!,True,,,,9
1854,表す,表[あらわ]す,To Express Something,データは全てを表す。,データは 全[すべ]てを 表[あらわ]す。,The data shows everything.,True,,,,9
1855,広がる,広[ひろ]がる,To Spread Out,両足、もっと広がる？,両足[りょうあし]、もっと 広[ひろ]がる？,Can you spread both of your legs more?,True,,,,6
1856,曲線,曲線[きょくせん],Curve,このドレスは、体の曲線をキレイに見せてくれる。,このドレスは、 体[からだ]の 曲線[きょくせん]をキレイに 見[み]せてくれる。,This dress makes the curve of the body look beautiful.,True,,,,10
1857,出発,出発[しゅっぱつ],Departure,出発まで五分です。,出発[しゅっぱつ]まで 五[ご] 分[ふん]です。,There are five minutes until departure.,True,,,,9
1858,前回,前回[ぜんかい],Last Time,その活用形は、前回のクラスで学びました。,その 活用[かつよう] 形[けい]は、 前回[ぜんかい]のクラスで 学[まな]びました。,I learned the conjugated form in the previous class.,True,,,,8
1859,時代,時代[じだい],Period,今の時代でも、日本にはファックスが有ります。,今[いま]の 時代[じだい]でも、 日本[にっぽん]にはファックスが 有[あ]ります。,"Even in this era, there are fax machines in Japan.",True,,,,7
1860,本当,本当[ほんとう],Reality,それは本当ですか？,それは 本当[ほんとう]ですか？,Is that true?,True,,,,5
1861,本当に,本当[ほんとう]に,Really,この石ころ、本当に大切？,この 石[いし]ころ、 本当[ほんとう]に 大切[たいせつ]？,Is this stone really important?,True,,,,7
1862,内,内[うち],Inside,このジャケット、内ポケットがいっぱいついてるよ。,このジャケット、 内[ない]ポケットがいっぱいついてるよ。,This jacket has a lot of inside pockets.,True,,,,3
1863,身,身[み],Body,会社を首にされ、身も心もズタズタです。,会社[かいしゃ]を 首[くび]にされ、 身[み]も 心[こころ]もズタズタです。,"Because of my layoff, physically and mentally I'm torn apart.",True,,,,8
1864,宝,宝[たから],Treasure,これは、宝のマップです。,これは、 宝[たから]のマップです。,This is a treasure map.,True,,,,4
1865,宝石,宝石[ほうせき],Jewel,これは母の大切な宝石です。,これは 母[はは]の 大切[たいせつ]な 宝石[ほうせき]です。,This is my mother's prized jewel.,True,,,,4
1866,国宝,国宝[こくほう],National Treasure,ふじ山は日本の国宝の一つです。,ふじ 山[やま]は 日本[にっぽん]の 国宝[こくほう]の 一[ひと]つです。,Mt. Fuji is one of the national treasures in Japan.,True,,,,6
1867,社会,社会[しゃかい],Society,社会のルールは大切だ。,社会[しゃかい]のルールは 大切[たいせつ]だ。,Social rules are important.,True,,,,7
1868,宝くじ,宝[たから]くじ,Lottery,宝くじはインターネットで手に入ります。,宝[たから]くじはインターネットで 手[て]に 入[はい]ります。,The lottery is available on the Internet.,True,,,,6
1869,明日,明日[あす],Tomorrow,明日はバレンタインデーです。,明日[あす]はバレンタインデーです。,Tomorrow is Valentine's Day.,True,,,,8
1870,空車,空車[くうしゃ],Open Taxi,あのコインパーキング、空車あるかな？,あのコインパーキング、 空車[くうしゃ]あるかな？,I wonder if that paid parking has an available spot.,True,,,,5
1871,〜丁目,〜 丁目[ちょうめ],District Of A Town,一丁目のコンビニはオープンしたばかりです。,一[いち] 丁目[ちょうめ]のコンビニはオープンしたばかりです。,The convenience store in 1-chome has just opened.,True,,,,7
1872,本屋,本屋[ほんや],Bookstore,先日、友人と本屋に行きました。,先日[せんじつ]、 友人[ゆうじん]と 本屋[ほんや]に 行[い]きました。,"The other day, I went to the bookstore with a friend.",True,,,,9
1873,一歩,一[いち] 歩[ほ],One Step,あと一歩でゴールです。,あと 一[いち] 歩[ほ]でゴールです。,The goal is one step away.,True,,,,6
1874,〜台,〜 台[だい],Big Machine Counter,ここにはトラックを五台あります。,ここにはトラックを 五[ご] 台[だい]あります。,There are five trucks here.,True,,,,3
1875,三百,三百[みつお],Three Hundred,三百円です。,三百[さんひゃく] 円[えん]です。,It's 300 yen.,True,,,,6
1876,言語,言語[げんご],Language,色々な言語を学ぶために海外へ行きました。,色々[いろいろ]な 言語[げんご]を 学[まな]ぶために 海外[かいがい]へ 行[い]きました。,I went abroad to learn various languages.,True,,,,10
1877,地上,地上[ちじょう],Above Ground,ここは、地上のフロアです。,ここは、 地上[ちじょう]のフロアです。,This is a floor above ground.,True,,,,8
1878,全部,全部[ぜんぶ],All,リンゴを全部買うつもりです。,リンゴを 全部[ぜんぶ] 買[か]うつもりです。,I'm going to buy all the apples.,True,,,,9
1879,〜時,〜 時[じ],O'Clock,三日の午後三時に、ここで会いましょう。,三[みっ] 日[か]の 午後[ごご] 三[さん] 時[じ]に、ここで 会[あ]いましょう。,See you here at 3:00 p.m. on the 3rd.,True,,,,7
1880,天使,天使[てんし],Angel,子犬は天使みたいでした。,子犬[こいぬ]は 天使[てんし]みたいでした。,The puppy was like an angel.,True,,,,9
1881,〜人,〜 人[ひと],Number Of People,スタッフは十人います。,スタッフは 十[じゅう] 人[にん]います。,There are ten staff members.,True,,,,3
1882,速い,速[はや]い,Fast,うちの兄はクロールで泳ぐのが速い。,うちの 兄[あに]はクロールで 泳[およ]ぐのが 速[はや]い。,My older brother is a fast crawl swimmer.,True,,,,10
1883,北海道,北海道[ほっかいどう],Hokkaido,北海道は日本の北にあります。,北海道[ほっかいどう]は 日本[にっぽん]の 北[きた]にあります。,Hokkaido is located in the north of Japan.,True,,,,8
1884,新年,新年[しんねん],New Year,新年に大きいセールを行います。,新年[しんねん]に 大[おお]きいセールを 行[おこな]います。,We will have a big sale in the new year.,True,,,,9
1885,足す,足[た]す,To Add Something,一に一を足すと、二になります。,一[いち]に 一[いち]を 足[た]すと、 二[に]になります。,"If you add 1 to 1, that'll be 2.",True,,,,6
1886,要る,要[い]る,To Need,考えるのに、もっと時間が要る。,考[かんが]えるのに、もっと 時間[じかん]が 要[い]る。,I need more time to think.,True,,,,9
1887,車両,車両[しゃりょう],Railroad Car,車両は大きいですね。,車両[しゃりょう]は 大[おお]きいですね。,This vehicle is big.,True,,,,6
1888,対談,対談[たいだん],Talk,工学と心理学の学者の対談のイベントに行きました。,工学[こうがく]と 心理[しんり] 学[がく]の 学者[がくしゃ]の 対談[たいだん]のイベントに 行[い]きました。,I went to an event for discussions between engineering and psychology scholars.,True,,,,9
1889,二日,二[ふた] 日[か],Second Day,二日のミーティングは、キャンセルしました。,二[ふた] 日[か]のミーティングは、キャンセルしました。,The meeting on the 2nd was canceled.,True,,,,2
1890,人々,人々[ひとびと],People,出口にたくさんの人々がいた。,出口[でぐち]にたくさんの 人々[ひとびと]がいた。,There were many people at the exit.,True,,,,2
1891,少女,少女[しょうじょ],Girl,三人の少女が川にいた。,三[さん] 人[にん]の 少女[しょうじょ]が 川[かわ]にいた。,Three girls were at the river.,True,,,,3
1892,万,万[まん],Ten Thousand,日本へのチケットは、十万円でした。,日本[にっぽん]へのチケットは、 十万[じゅうまん] 円[えん]でした。,"The ticket to Japan was 100,000 yen.",True,,,,3
1893,赤い,赤[あか]い,Red,赤いネクタイを下さい。,赤[あか]いネクタイを 下[くだ]さい。,Please give me a red tie.,True,,,,4
1894,白い,白[しろ]い,White,その白い犬はうちのペットです。,その 白[しろ]い 犬[いぬ]はうちのペットです。,That white dog is our pet.,True,,,,4
1895,百,百[ひゃく],Hundred,この本は、およそ百ページです。,この 本[ほん]は、およそ 百[ひゃく]ページです。,This book is about a hundred pages.,True,,,,4
1896,早く,早[はや]く,Early,平日は早く会社に行きます。,平日[へいじつ]は 早[はや]く 会社[かいしゃ]に 行[い]きます。,I go to work early on weekdays.,True,,,,6
1897,死,死[し],Death,その死は早すぎました。,その 死[し]は 早[はや]すぎました。,Their death was too soon.,True,,,,6
1898,姉,姉[あね],Older Sister,姉はシンガポールにいます。,姉[あね]はシンガポールにいます。,My sister is in Singapore.,True,,,,6
1899,〜室,〜 室[しつ],Room,社長室をノックした。,社長[しゃちょう] 室[しつ]をノックした。,I knocked on the president's office.,True,,,,6
1900,大きく,大[おお]きく,In A Big Way,タクシーを見たら、右手を大きく上げて下さいね。,タクシーを 見[み]たら、 右手[みぎて]を 大[おお]きく 上[あ]げて 下[くだ]さいね。,"If you see a taxi, please fully raise your right hand.",True,,,,7
1901,近く,近[ちか]く,Near,コンビニは近くにありますか？,コンビニは 近[ちか]くにありますか？,Is there a convenience store nearby?,True,,,,7
1902,向ける,向[む]ける,To Turn Something Towards,もう少し後ろに向けることは出来ますか？,もう 少[すこ]し 後[うし]ろに 向[む]けることは 出来[でき]ますか？,Can you turn it towards the back a little more?,True,,,,8
1903,お前,お 前[まえ],You,お前は一体ここで何してるんだ？,お 前[まえ]は 一体[いったい]ここで 何[なに]してるんだ？,What the hell are you doing here?,True,,,,8
1904,部分,部分[ぶぶん],Portion,この部分を見て下さい。,この 部分[ぶぶん]を 見[み]て 下[くだ]さい。,Please take a look at this part.,True,,,,9
1905,千葉,千葉[ちば],Chiba,東京ディズニーリゾートは、千葉県にあります。,東京[とうきょう]ディズニーリゾートは、 千葉[ちば] 県[けん]にあります。,Tokyo Disney Resort is located in Chiba Prefecture.,True,,,,10
1906,思わず,思[おも]わず,Unintentionally,思わず本音を口にしてしまいました。,思[おも]わず 本音[ほんね]を 口[くち]にしてしまいました。,I spoke of my real intentions unintentionally.,True,,,,10
1907,立ち飲み,立[た]ち 飲[の]み,Standing And Drinking,この立ち飲み屋は、生ビールが安くて、おつまみもおいしいですよ。,この 立[た]ち 飲[の]み 屋[や]は、 生[なま]ビールが 安[やす]くて、おつまみもおいしいですよ。,This standing bar has cheap draft beers and delicious drinking snacks.,True,,,,10
1908,人工,人工[じんこう],Artificial,これ、ほんとうに人工コアラ？,これ、ほんとうに 人工[じんこう]コアラ？,Is this really an artificial koala?,True,,,,1
1909,一日,一[いち] 日[にち],One Day,ニューヨークまで一日かかる。,ニューヨークまで 一日[ついたち]かかる。,It takes a day to get to New York.,True,,,,2
1910,七日,七[なな] 日[にち],Seventh Day,七日はコスプレのイベントあります。,七[なな] 日[にち]はコスプレのイベントあります。,There is a cosplay event on the 7th.,True,,,,2
1911,三日,三[みっ] 日[か],Third Day,日本では、三月三日は、ひなまつりという女の子のイベントです。,日本[にっぽん]では、 三[さん] 月[がつ] 三[みっ] 日[か]は、ひなまつりという 女[おんな]の 子[こ]のイベントです。,"In Japan, March 3rd is a holiday for girls called ""hina matsuri.""",True,,,,2
1912,今日は,今日[きょう]は,Hello,今日は、おげんきですか？,今日[きょう]は、おげんきですか？,"Hello, how are you?",True,,,,3
1913,二十日,二十[にとう] 日[か],Twentieth Day,二十日にテストがあります。,二十[にとう] 日[か]にテストがあります。,There is a test on the twentieth.,True,,,,4
1914,草地,草地[くさち],Meadow,草地の上に大きな木があった。,草地[くさち]の 上[うえ]に 大[おお]きな 木[き]があった。,There was a large tree on the grassland.,True,,,,6
1915,台風,台風[たいふう],Typhoon,もうすぐ九州に台風が来ます。,もうすぐ 九州[きゅうしゅう]に 台風[たいふう]が 来[き]ます。,"Soon, a typhoon will come to Kyushu.",True,,,,7
1916,考古学,考古[こうこ] 学[がく],Archeology,これは考古学のリサーチです。,これは 考古[こうこ] 学[がく]のリサーチです。,This is archaeological research.,True,,,,5
1917,地中海,地中[ちちゅう] 海[かい],Mediterranean Sea,地中海にはキレイなビーチが広がっています。,地中[ちちゅう] 海[かい]にはキレイなビーチが 広[ひろ]がっています。,A beautiful beach stretches out along the Mediterranean Sea.,True,,,,8
1918,毎朝,毎朝[まいあさ],Every Morning,毎朝、私はコンビニでコーヒーを買います。,毎朝[まいあさ]、 私[わたし]はコンビニでコーヒーを 買[か]います。,"Every morning, I buy coffee at the convenience store.",True,,,,8
1919,不自由,不[ふ] 自由[じゆう],Discomfort,母は足が不自由なので、車を使うことが多いです。,母[はは]は 足[あし]が 不[ふ] 自由[じゆう]なので、 車[くるま]を 使[つか]うことが 多[おお]いです。,"My mother has a leg disability, so she often uses a car.",True,,,,9
1920,教え,教[おし]え,Teaching,「毎日全力で生きる」というのは、父からの教えです。,「 毎日[まいにち] 全力[ぜんりょく]で 生[い]きる」というのは、 父[ちち]からの 教[おし]えです。,"""Living every day to your fullest"" is a teaching from my father.",True,,,,9
1921,表,表[ひょう],Front,この紙の表はピンク色にぬってください。,この 紙[かみ]の 表[ひょう]はピンク 色[いろ]にぬってください。,Please paint the front of this paper pink.,True,,,,9
1922,作業,作業[さぎょう],Work,これからクリーニングの作業をします。,これからクリーニングの 作業[さぎょう]をします。,I will start working on cleaning now.,True,,,,10
1923,病む,病[や]む,To Be Sick,この日が当たらないアパートに住んでたら、心が病むよ。,この 日[ひ]が 当[あ]たらないアパートに 住[す]んでたら、 心[こころ]が 病[や]むよ。,"If you live in an apartment without sunlight, you would be mentally sick.",True,,,,10
1924,九日,九[ここの] 日[か],Nine Days,三月九日に、あの女の子は五才になる。,三[さん] 月[がつ] 九[ここの] 日[か]に、あの 女[おんな]の 子[こ]は 五[ご] 才[さい]になる。,"On March 9th, that girl turns five years old.",True,,,,2
1925,八日,八[よう] 日[か],Eight Days,八日からハワイでバケーションなんです。,八[よう] 日[か]からハワイでバケーションなんです。,I'll be on a vacation in Hawaii from the 8th.,True,,,,2
1926,十日,十[とう] 日[か],Ten Days,十日は刀のセールです。,十[とう] 日[か]は 刀[かたな]のセールです。,There's a sword sale on the 10th.,True,,,,2
1927,一生,一生[いっしょう],Whole Life,主人は一生のパートナーです。,主人[しゅじん]は 一生[いっしょう]のパートナーです。,My husband is my partner for life.,True,,,,5
1928,国王,国王[こくおう],King,今のイギリスの国王はチャールズ三世です。,今[いま]のイギリスの 国王[こくおう]はチャールズ 三[さん] 世[せい]です。,The current British king is Charles III.,True,,,,6
1929,水星,水星[すいせい],Mercury,月は、水星より小さい。,月[つき]は、 水星[すいせい]より 小[ちい]さい。,The moon is smaller than Mercury.,True,,,,6
1930,金星,金星[きんせい],Venus,あそこに見えるのが、金星です。,あそこに 見[み]えるのが、 金星[きんぼし]です。,What you can see there is Venus.,True,,,,6
1931,売れる,売[う]れる,To Be Sold,この車、いくらで売れるかな？,この 車[くるま]、いくらで 売[う]れるかな？,I wonder how much this car can sell for?,True,,,,10
1932,船体,船体[せんたい],Hull,船体は大きかった。,船体[せんたい]は 大[おお]きかった。,The hull was big.,True,,,,7
1933,当たり前,当[あ]たり 前[まえ],Natural,こんな当たり前のこと、どうして分からないの？,こんな 当[あ]たり 前[まえ]のこと、どうして 分[わ]からないの？,"This is normal stuff, why can’t you get that?",True,,,,8
1934,水道,水道[すいどう],Water Supply,一日も早く水道を直したいんです。,一[いち] 日[にち]も 早[はや]く 水道[すいどう]を 直[なお]したいんです。,I want to fix the water supply as soon as possible.,True,,,,8
1935,付近,付近[ふきん],Neighborhood,この付近に、コンビニはありますか？,この 付近[ふきん]に、コンビニはありますか？,Does this neighborhood have a convenience store?,True,,,,9
1936,入院,入院[にゅういん],Hospitalization,明日から母が三日間入院します。,明日[あす]から 母[はは]が 三[みっ] 日間[かかん] 入院[にゅういん]します。,"After tomorrow, my mother will be hospitalized for three days.",True,,,,10
1937,葉,葉[は],Leaf,これは、竹の葉です。,これは、 竹[たけ]の 葉[は]です。,This is a bamboo leaf.,True,,,,10
1938,大いに,大[おお]いに,Very,大いにまなびましょう。,大[おお]いにまなびましょう。,Let’s learn a lot!,True,,,,2
1939,用,用[よう],Task,今日は、なにも用がない。,今日[きょう]は、なにも 用[よう]がない。,There is nothing to do today.,True,,,,3
1940,仕草,仕草[しぐさ],Gesture,あの子の仕草は、まるで大人の仕草だ。,あの 子[こ]の 仕草[しぐさ]は、まるで 大人[おとな]の 仕草[しぐさ]だ。,That child's gesture is just like an adult's.,True,,,,5
1941,生える,生[は]える,To Grow,この木にはキノコが生える。,この 木[き]にはキノコが 生[は]える。,Mushrooms grow on this tree.,True,,,,6
1942,〜形,〜 形[かたち],Form,「出る」の「て形」は「出て」です。,「 出[で]る」の「 て 形[けい]」は「 出[で]て」です。,"The te-form of ""deru"" is ""dete.""",True,,,,5
1943,土星,土星[どせい],Saturn,土星は大きいです。,土星[どせい]は 大[おお]きいです。,Saturn is big.,True,,,,6
1944,活気,活気[かっき],Energy,この町は、とても活気があります。,この 町[まち]は、とても 活気[かっき]があります。,This city is very lively.,True,,,,6
1945,〜号室,〜 号[ごう] 室[しつ],Room Number,こちらが302号室です。,こちらが302 号[ごう] 室[しつ]です。,This is Room 302.,True,,,,7
1946,大空,大空[おおぞら],Heavens,こんな日は、大空を見上げよう。,こんな 日[ひ]は、 大空[おおぞら]を 見上[みあ]げよう。,"On a day like this, let's just look up at the sky.",True,,,,7
1947,見当たる,見当[みあ]たる,To Be Found,雨の日はクラスを休む人が見当たる。,雨[あめ]の 日[ひ]はクラスを 休[やす]む 人[ひと]が 見当[みあ]たる。,"On a rainy day, you see some people not coming to class.",True,,,,7
1948,三角形,三角[さんかく] 形[がた],Triangle,これが、三角形のおにぎりの作り方です。,これが、 三角[さんかく] 形[けい]のおにぎりの 作[つく]り 方[かた]です。,This is how to make a triangular rice ball.,True,,,,7
1949,活用形,活用[かつよう] 形[けい],Conjugated Form,「立つ」の活用形が分かりません。,「 立[た]つ」の 活用[かつよう] 形[けい]が 分[わ]かりません。,"I don't know the conjugation forms of ""tatsu"".",True,,,,7
1950,役場,役場[やくば],Town Hall,今日の朝、役場に行ってきました。,今日[きょう]の 朝[あさ]、 役場[やくば]に 行[い]ってきました。,I went to the town hall this morning.,True,,,,10
1951,点ける,点[つ]ける,To Turn Something On,夜は車のヘッドライトを点ける。,夜[よる]は 車[くるま]のヘッドライトを 点[つ]ける。,I put the car headlights on at night.,True,,,,6
1952,何度,何[なに] 度[ど],How Many Times,この曲は一年に何度も思い出す名曲です。,この 曲[きょく]は 一[いち] 年[ねん]に 何[なに] 度[ど]も 思[おも]い 出[だ]す 名曲[めいきょく]です。,This song is a masterpiece that I remember many times a year.,True,,,,9
1953,泳ぎ,泳[およ]ぎ,Swimming,マイケルは魚よりも泳ぎが上手です。,マイケルは 魚[さかな]よりも 泳[およ]ぎが 上手[じょうず]です。,Michael's swimming is better than the fish's!,True,,,,9
1954,記事,記事[きじ],Article,この記事の作者は、アメリカ人ジャーナリストです。,この 記事[きじ]の 作者[さくしゃ]は、アメリカ 人[にん]ジャーナリストです。,The author of this article is an American journalist.,True,,,,9
